Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
2.877170205,1500,12.13899994,0,0,1500,0,0,0,0.131477661,-0.054583182,9.404135358,-0.000494348,1.00E-04,0.000461098
2.877170205,1500,12.13899994,0,0,1500,0,0,0,0.131479475,-0.054512567,9.404730874,-0.00049142,9.88E-05,0.000468614
2.877170205,1500,12.15200043,2.875973225,2.875973225,1500,0.000967033,0,-0.000549451,0.166939264,-0.045728859,9.388854617,-0.000468254,-7.70E-05,0.000567877
2.877170205,1500,12.15200043,2.875973225,2.875973225,1500,0.004597514,0,0.000251852,0.220122505,-0.029370873,9.366439139,0.000315628,0.000422936,0.000550482
2.877170205,1500,12.19699955,2.876459122,2.876459122,1500,0.017561142,0,-0.000742354,0.274046499,-0.000513294,9.378900798,0.001712579,-9.49E-05,0.001113558
2.877170205,1500,12.19699955,2.876459122,2.876459122,1500,0.061186056,0,0.000154874,0.261936833,-0.016028514,9.378645724,0.00151404,-0.00033453,0.001708295
2.877170205,1500,12.17500019,2.876343966,2.876343966,1500,0.138588842,0,-0.002098085,0.276346865,-0.024034789,9.343896299,0.000695198,8.13E-06,0.002561956
2.877170205,1500,12.17500019,2.876343966,2.876343966,1500,0.188986798,0,-0.006440198,0.240604952,-0.003265507,9.371902749,0.001114751,-0.000457322,0.003692305
2.877170205,1500,12.15400028,2.876446724,2.876446724,1500,0.21273146,0,-0.009558957,0.258214145,-0.014018788,9.405287372,0.000428879,-0.000595403,0.005233967
2.877170205,1500,12.15400028,2.876446724,2.876446724,1500,0.230740982,0,-0.008724074,0.296985091,-0.025098411,9.447424947,-0.000145147,-0.001388203,0.007140949
2.877170205,1500,12.14599991,2.876240253,2.876240253,1500,0.240734753,0,-0.006996904,0.287439002,0.007208713,9.482171243,-6.79E-05,-0.001754311,0.009510547
2.877170205,1500,12.14599991,2.876240253,2.876240253,1500,0.247069713,0,-0.005380536,0.294761704,-0.017970994,9.489375094,-0.001503657,-0.003404663,0.010867847
2.877170205,1500,12.14599991,2.876240253,2.876240253,1500,0.250523455,0,-0.003362587,0.305817382,-0.033586818,9.532494389,-0.003232335,-0.004260726,0.011675846
2.877170205,1500,12.14599991,2.876240253,2.876240253,1500,0.253609397,0,-0.003132488,0.30105049,-0.029762755,9.52698611,-0.005266989,-0.003113558,0.012717885
2.877170205,1500,12.16100025,2.876414299,2.876414299,1500,0.254661593,0,-0.002427885,0.293696396,-0.067699219,9.541797122,-0.005136998,-0.002661492,0.013464189
2.877170205,1500,12.16100025,2.876414299,2.876414299,1500,0.2539166,0,-0.004064837,0.279295743,-0.069232444,9.499060361,-0.002500871,-0.000968465,0.014149609
2.877170205,1500,12.15200043,2.875973225,2.875973225,1500,0.252340967,0,-0.008400113,0.243593236,-0.054239128,9.444916305,-0.002321133,0.001256837,0.014790805
2.877170205,1500,12.15200043,2.875973225,2.875973225,1500,0.249446684,0,-0.015324091,0.254987125,-0.080094199,9.361033178,-0.003251642,0.000392492,0.014831566
2.877170205,1500,12.15799999,2.875704765,2.875704765,1500,0.246762494,0,-0.022180698,0.305188618,-0.020291654,9.290658484,-0.001220967,-0.000949969,0.015471978
2.877170205,1500,12.15799999,2.875704765,2.875704765,1500,0.243807268,0,-0.031842082,0.260990825,-0.06174243,9.321256189,0.000479989,-9.59E-05,0.015176217
2.877170205,1500,12.15799999,2.875704765,2.875704765,1500,0.241492358,0,-0.041604793,0.187910651,-0.019109386,9.223877988,0.000398306,0.00077914,0.015523168
2.877170205,1500,12.15799999,2.875704765,2.875704765,1500,0.24087325,0,-0.04941207,0.124219426,-0.00244647,9.252887192,-0.001232227,0.000568114,0.015003944
2.877170205,1500,12.15999985,2.876177788,2.876177788,1500,0.241522096,0,-0.050266523,0.078465854,-0.038948405,9.353567811,-0.002716511,-0.000439266,0.015703123
2.877170205,1500,12.15999985,2.876177788,2.876177788,1500,0.243593507,0,-0.047197967,0.081455265,-0.015719225,9.354510566,-0.002951909,-0.000429585,0.016624746
2.877170205,1500,12.16699982,2.876143694,2.876143694,1500,0.24558191,0,-0.042091167,-0.010930073,0.015018496,9.337929524,-0.002007421,-0.000958393,0.017001645
2.877170205,1500,12.16699982,2.876143694,2.876143694,1500,0.247005983,0,-0.036136364,-0.054272573,0.03837264,9.332355799,-0.002958624,-0.003234626,0.017049482
2.877170205,1500,12.16600037,2.875907421,2.875907421,1500,0.248035297,0,-0.028940045,-0.064454655,0.013005223,9.338467755,-0.00213813,-0.002663001,0.017548858
2.877170205,1500,12.16600037,2.875907421,2.875907421,1500,0.249149294,0,-0.02546236,-0.049292181,-0.055087176,9.343102911,-0.005296734,-0.00106088,0.018119675
2.877170205,1500,12.15699959,2.875468254,2.875468254,1500,0.249941357,0,-0.022216317,-0.06810077,-0.101393005,9.221872804,-0.001952184,-0.002393138,0.019047929
2.877170205,1500,12.15699959,2.875468254,2.875468254,1500,0.250077241,0,-0.023420051,-0.06689257,-0.016199361,9.143055176,-0.001890357,-0.003612622,0.018996191
2.877170205,1500,12.16499996,2.87567091,2.87567091,1500,0.249376204,0,-0.027743059,-0.009244307,0.029486793,9.080737147,0.001337458,-0.002620309,0.019189576
2.877170205,1500,12.16499996,2.87567091,2.87567091,1500,0.247768971,0,-0.043238672,0.045580904,-0.003868911,9.043286498,0.000609216,-0.001121188,0.019899977
2.877170205,1500,12.15299988,2.876209736,2.876209736,1500,0.246600154,0,-0.059990274,0.145508827,0.051631677,9.0590957,0.00106159,-0.002775578,0.020365518
2.877170205,1500,12.15299988,2.876209736,2.876209736,1500,0.245562716,0,-0.077521329,0.115569653,-0.038535688,9.184458969,-0.000664012,-0.000383255,0.019900189
2.877170205,1500,12.17199993,2.875635147,2.875635147,1500,0.244176727,0,-0.094218477,0.137499518,-0.022408435,9.273416927,0.002539076,-0.001207517,0.019003304
2.877170205,1500,12.17199993,2.875635147,2.875635147,1500,0.243168438,0,-0.109527203,0.212969043,-0.033085487,9.216534848,0.001737221,-0.003981228,0.019286781
2.877170205,1500,12.1590004,2.875941277,2.875941277,1500,0.243634364,0,-0.107037925,0.250706282,-0.070691864,9.302517257,-0.001115322,-0.006161798,0.019576506
2.877170205,1500,12.1590004,2.875941277,2.875941277,1500,0.244587541,0,-0.092305053,0.256775964,-0.084847715,9.413362137,-0.002023298,-0.009307125,0.019583733
2.877170205,1500,12.16499996,2.87567091,2.87567091,1500,0.245543713,0,-0.078416456,0.245060554,-0.035435689,9.446228824,-0.002693602,-0.010078887,0.019511753
2.877170205,1500,12.16499996,2.87567091,2.87567091,1500,0.246049406,0,-0.067693413,0.229504004,-0.088902155,9.563707732,-0.002366018,-0.012709197,0.018918011
2.877170205,1500,12.17000008,2.876852751,2.876852751,1500,0.2468,0,-0.061111287,0.276894104,-0.142775915,9.75439444,-0.003582023,-0.017416053,0.018546013
2.877170205,1500,12.17000008,2.876852751,2.876852751,1500,0.246182046,0,-0.068493392,0.306362252,-0.098326374,9.857902614,-0.003943934,-0.015651205,0.017543648
2.877170205,1500,12.16800022,2.876379967,2.876379967,1500,0.244294885,0,-0.089954084,0.381639558,-0.112628203,9.905540306,-0.004628389,-0.007889355,0.01716631
2.877170205,1500,12.16800022,2.876379967,2.876379967,1500,0.242626875,0,-0.111241089,0.435401817,-0.135373359,9.921375574,-0.004748302,-0.007590674,0.017495934
2.877170205,1500,12.15799999,2.875704765,2.875704765,1500,0.244038482,0,-0.095452606,0.391472446,-0.140372672,9.918179445,-0.003378147,-0.002682818,0.017513583
2.877170205,1500,12.17000008,2.876852751,2.876852751,1500,0.245555923,0,-0.078012728,0.420397917,-0.110977003,9.948683712,-0.001179066,0.002194336,0.017832589
2.877170205,1500,12.17000008,2.876852751,2.876852751,1500,0.246654909,0,-0.063273104,0.429272788,-0.130584942,9.904228075,-0.0016635,0.005092435,0.018158361
2.877170205,1500,12.16399956,2.875434399,2.875434399,1500,0.247849977,0,-0.052542825,0.439427863,-0.058981455,9.778381829,-0.003309035,0.009849745,0.017995442
2.877170205,1500,12.16399956,2.875434399,2.875434399,1500,0.248632588,0,-0.043555961,0.461727142,-0.030299956,9.679758201,-0.006022769,0.016472766,0.017072094
2.877170205,1500,12.15799999,2.875704765,2.875704765,1500,0.249409609,0,-0.038055119,0.469760242,0.003843221,9.647779221,-0.001401753,0.017044629,0.016353147
2.877170205,1500,12.15799999,2.875704765,2.875704765,1500,0.248064168,0,-0.052246643,0.465575808,-0.002423026,9.652164116,-0.002709756,0.0144094,0.016163017
2.877170205,1500,12.16399956,2.875434399,2.875434399,1500,0.245386787,0,-0.081390782,0.47459561,0.007630071,9.610303214,-0.004708385,0.012457852,0.015331313
2.877170205,1500,12.16399956,2.875434399,2.875434399,1500,0.242691078,0,-0.098432635,0.489424471,0.019221156,9.505860927,-0.00395136,0.010983577,0.015002043
2.877170205,1500,12.15400028,2.876446724,2.876446724,1500,0.24380329,0,-0.085409934,0.462002191,0.017565114,9.397835805,-0.007967508,0.009036754,0.014455681
2.877170205,1500,12.15400028,2.876446724,2.876446724,1500,0.244409555,0,-0.069403732,0.449231882,0.058954156,9.427692351,-0.003942881,0.005671107,0.014719367
2.877170205,1500,12.16499996,2.87567091,2.87567091,1500,0.24568619,0,-0.059553881,0.4291913,0.061181474,9.545685686,-0.003688292,0.000533246,0.013905168
2.877170205,1500,12.16499996,2.87567091,2.87567091,1500,0.246784811,0,-0.050147057,0.441621652,0.007501148,9.53521223,-0.006401509,-0.002368863,0.012502849
2.877170205,1500,12.15299988,2.876209736,2.876209736,1500,0.246553871,0,-0.056783694,0.394240458,-0.009645873,9.550937554,-0.007615001,0.004432775,0.011880315
2.877170205,1500,12.15299988,2.876209736,2.876209736,1500,0.244964329,0,-0.083257992,0.365870461,-0.021104828,9.613242566,-0.006468089,0.001275159,0.011006618
2.877170205,1500,12.16100025,2.876414299,2.876414299,1500,0.243608402,0,-0.10614459,0.400322928,0.080392022,9.495890799,-0.001459978,-0.003759721,0.010772235
2.877170205,1500,12.16100025,2.876414299,2.876414299,1500,0.242524787,0,-0.124706315,0.36541694,0.058485718,9.669620896,-0.001702424,0.003548064,0.010603112
2.877170205,1500,12.15400028,2.876446724,2.876446724,1500,0.241463918,0,-0.140043649,0.374940383,0.024871351,9.6924706,-0.001778391,0.006393916,0.009437644
