Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.307582967,3.555885522,1500,12.60000038,3.543750048,3.543750048,1500,0.306982735,0,-0.264999986,1.110154152,0.244042501,8.945832253,0.097517043,-0.055419523,0.031439923
0.307582967,3.533262677,1500,12.60000038,3.561249971,3.561249971,1500,0.311733432,0,0.032000002,0.540721595,-0.375634044,9.974638939,0.01678572,-0.014654201,0.00586168
0.307582967,3.533811155,1500,12.60000038,3.545500278,3.545500278,1500,0.310479027,0,-0.218999997,-0.016748015,0.495262712,9.429132462,0.024246041,0.00985828,0.0306406
0.307582967,3.514458613,1500,12.60000038,3.55425024,3.55425024,1500,0.312919073,0,-0.039000001,0.095702939,-0.114843525,10.86946106,-0.012522681,-0.021848081,0.019983001
0.307582967,3.50352996,1500,12.60000038,3.531500101,3.531500101,1500,0.313098129,0,-0.184,0.409130067,0.322997421,10.88142395,-0.014920641,-0.060215443,0.034104321
0.307582967,3.493423943,1500,12.60000038,3.531500101,3.531500101,1500,0.312652764,0,-0.128999993,0.526366174,-0.490477562,8.854914665,-0.01838436,0.0306406,0.034903642
0.307582967,3.471368308,1500,12.60000038,3.512250185,3.512250185,1500,0.314776603,0,0.028000001,0.15551728,0.31342712,7.495932579,0.01438776,-0.006661,0.04715988
0.307582967,3.470521458,1500,12.60000038,3.501750231,3.501750231,1500,0.311965561,0,-0.259000003,-0.08374007,-0.586180508,9.409991264,-0.039433122,0.029041961,0.035702962
0.307582967,3.447779937,1500,12.60000038,3.491250038,3.491250038,1500,0.314154843,0,0.048,0.1172361,-0.631639421,9.520050049,0.041298203,-0.039166681,0.038633801
0.307582967,3.448441092,1500,12.60000038,3.47025013,3.47025013,1500,0.311330011,0,-0.340000004,-0.174657866,0.751268089,9.441095352,-0.015187081,0.024512481,0.033305001
0.307582967,3.430505258,1500,12.60000038,3.468500137,3.468500137,1500,0.312824383,0,0.035,-0.00717772,0.019140588,8.436214447,-0.063146286,0.0373016,0.014920641
0.307582967,3.423364197,1500,12.60000038,3.445749998,3.445749998,1500,0.312112099,0,-0.208000004,0.045458898,-0.576610208,9.120490074,-0.01039116,0.066077121,0.036502283
0.307582967,3.419894448,1500,12.60000038,3.44749999,3.44749999,1500,0.310608004,0,-0.247999996,0.502440453,0.447411239,9.826299667,0.102312967,-0.00985828,0.026644001
0.307582967,3.401266962,1500,12.60000038,3.430000067,3.430000067,1500,0.312797437,0,0.037,-0.043066323,-0.251220226,9.25447464,0.021848081,0.026910441,0.027443321
0.307582967,3.405274378,1500,12.60000038,3.423000336,3.423000336,1500,0.309914382,0,-0.289000005,0.741697788,-0.421092927,11.20920658,0.00506236,-0.00479592,-0.00452948
0.307582967,3.390446213,1500,12.60000038,3.41775012,3.41775012,1500,0.311414037,0,0.064999998,0.289501399,0.189013302,9.831084251,0.021848081,0.01678572,0.025045361
