Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.386855492,4.459932687,1500,12.60000038,4.578000069,4.578000069,1500,0.406879302,0,-0.100953905,0.280472474,-0.079510588,9.457658626,0.016040029,-0.000577553,0.026086058
0.386855492,4.408092159,1500,12.60000038,4.553499699,4.553499699,1500,0.409269411,0,-0.108597723,0.338056916,0.117373649,9.341525155,0.010202057,0.002556155,0.026961625
0.386855492,4.367344834,1500,12.60000038,4.516750336,4.516750336,1500,0.407643161,0,-0.145970806,0.315351194,-0.324678279,9.227011335,0.004313904,-0.013797332,0.02576897
0.386855492,4.327728827,1500,12.60000038,4.459000111,4.459000111,1500,0.405923802,0,-0.171963873,0.182631885,-0.004499337,9.10455231,0.001335924,-0.00222724,0.026382786
0.386855492,4.280154726,1500,12.60000038,4.40650034,4.40650034,1500,0.406602574,0,-0.151529945,0.275828539,0.019534427,8.945452004,0.002976873,-0.011276981,0.025844561
0.386855492,4.229460522,1500,12.60000038,4.366250038,4.366250038,1500,0.40800223,0,-0.110265742,0.291535581,-0.094439367,8.895687943,-0.002808609,0.004076524,0.027542786
0.386855492,4.178157897,1500,12.60000038,4.326000214,4.326000214,1500,0.409000724,0,-0.077874625,0.222117645,-0.112609096,8.856071896,-0.002646359,-0.001560663,0.027685862
0.386855492,4.136924625,1500,12.60000038,4.278749943,4.278749943,1500,0.407388721,0,-0.074550153,0.222890801,-0.205610739,8.834113858,-0.006269814,0.007563956,0.026182045
0.386855492,4.099443753,1500,12.60000038,4.228000164,4.228000164,1500,0.405329618,0,-0.092373597,0.121298851,-0.165152849,8.8849402,0.005784029,0.001130525,0.02889577
0.386855492,4.075135978,1500,12.60000038,4.177250385,4.177250385,1500,0.401431675,0,-0.112888326,0.129149729,-0.138919766,9.062757445,0.011474982,0.000384412,0.026700199
0.386855492,4.061643526,1500,12.60000038,4.135250092,4.135250092,1500,0.396809289,0,-0.126315945,0.089742611,-0.018716705,9.112884462,0.015076097,0.009790155,0.024827236
0.386855492,4.05767456,1500,12.60000038,4.098500252,4.098500252,1500,0.392245102,0,-0.144290475,0.010093076,-0.01798288,9.385822851,0.004821269,0.005798922,0.024601776
0.386855492,4.055000452,1500,12.60000038,4.073999882,4.073999882,1500,0.389544823,0,-0.130235413,0.011683495,-0.05576887,9.330620221,0.001627435,-0.002525594,0.026677496
0.386855492,4.051695124,1500,12.60000038,4.059999943,4.059999943,1500,0.388532633,0,-0.10199051,0.067140743,-0.057316846,9.29773767,-0.002920898,0.003942255,0.030180138
0.386855492,4.051494733,1500,12.60000038,4.056499958,4.056499958,1500,0.387629044,0,-0.075703956,0.227746763,-0.071889204,9.23542492,-0.000517371,-0.004953161,0.027621776
0.386855492,4.054531809,1500,12.60000038,4.054749966,4.054749966,1500,0.386494935,0,-0.064217521,0.308555697,-0.212838527,9.092171512,-0.007725924,0.007895556,0.028419617
0.386855492,4.075149812,1500,12.60000038,4.049499989,4.049499989,1500,0.382224689,0,-0.101344609,0.108825949,-0.059036244,9.235940167,-0.006872135,0.008116936,0.027900415
0.386855492,4.103558368,1500,12.60000038,4.049499989,4.049499989,1500,0.377812529,0,-0.133139633,0.273169929,-0.283746308,9.0917051,-0.009453471,0.008941227,0.024821772
0.386855492,4.140962369,1500,12.60000038,4.05300045,4.05300045,1500,0.373563099,0,-0.162847318,0.036820079,-0.046438025,9.167812375,-0.000234726,0.008506212,0.026170148
0.386855492,4.183512648,1500,12.60000038,4.073999882,4.073999882,1500,0.370260725,0,-0.17770328,0.122453946,0.315666857,9.398737911,0.015168423,-0.002888406,0.025965922
0.386855492,4.213920516,1500,12.60000038,4.102000237,4.102000237,1500,0.371144764,0,-0.152376534,0.053852822,0.579682692,9.368425773,0.018318064,0.003676909,0.0242324
0.386855492,4.238098365,1500,12.60000038,4.138750076,4.138750076,1500,0.373595678,0,-0.120127968,0.104942043,0.558707911,9.175971425,0.010411626,0.012387995,0.024568002
0.386855492,4.257653659,1500,12.60000038,4.182499886,4.182499886,1500,0.376116069,0,-0.093323096,0.130105221,0.528929639,9.240089974,-0.000969215,0.004361978,0.02389067
0.386855492,4.27045992,1500,12.60000038,4.212250233,4.212250233,1500,0.378872615,0,-0.070777326,0.243334517,0.622737728,9.222663006,0.002868892,-0.001041153,0.024622922
0.386855492,4.286532357,1500,12.60000038,4.236750126,4.236750126,1500,0.379719051,0,-0.079638597,0.15244465,0.347065967,9.297342485,0.003674019,-0.014034379,0.027621442
0.386855492,4.303066218,1500,12.60000038,4.256000042,4.256000042,1500,0.379761028,0,-0.093182408,0.15833977,0.247107779,9.420038488,9.37E-05,-0.015917334,0.025945918
0.386855492,4.320172869,1500,12.60000038,4.269999981,4.269999981,1500,0.379531408,0,-0.11345809,0.18891344,-0.165853794,9.311108861,0.006215719,-0.014462107,0.029207838
0.386855492,4.337901962,1500,12.60000038,4.285749912,4.285749912,1500,0.379233741,0,-0.132004191,0.138323677,0.399062641,9.405628761,-0.001657452,-0.003595283,0.02966584
0.386855492,4.355997015,1500,12.60000038,4.30150032,4.30150032,1500,0.378992081,0,-0.151545654,0.249403501,-0.116806974,9.219516165,-0.007484378,0.012953946,0.029310931
0.386855492,4.366207984,1500,12.60000038,4.319000244,4.319000244,1500,0.380494039,0,-0.155493959,0.215419016,0.56502616,9.270511665,0.016804871,-0.008895893,0.030518525
0.386855492,4.367549311,1500,12.60000038,4.336500168,4.336500168,1500,0.383415911,0,-0.137640283,0.132388287,0.228479781,9.530988151,0.016570613,-0.001932323,0.027990666
0.386855492,4.360915772,1500,12.60000038,4.354000092,4.354000092,1500,0.386861667,0,-0.119401416,0.187319295,-0.321958087,9.44521439,0.009049093,0.012024863,0.027085371
0.386855492,4.344027763,1500,12.60000038,4.364500046,4.364500046,1500,0.390908757,0,-0.101073464,0.179722136,0.023101303,9.49941616,-0.003820397,-9.11E-05,0.02611174
