Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Angular_X,Angular_Y,Angular_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
3.517074825,1880,11.55799961,4.064563274,2.964947939,1880,0.233999997,0,-0.786000013,0.413915217,-0.468944401,8.213705063,-0.039433122,0.00159864,-0.412449121
3.517074825,1880,11.60299969,4.06588459,2.965211153,1880,0.273999989,0,-0.456,1.07905066,0.088525221,9.008039474,0.01438776,-0.00239796,-0.461740524
3.517074825,1880,11.60299969,4.06588459,2.965211153,1880,0.296000004,0,-0.555000007,1.626950026,0.244042501,10.58235264,-0.0119898,-0.11217124,-0.514762104
3.517074825,1880,11.57999992,4.064258575,2.965766668,1880,0.30399999,0,-0.510999978,-0.148339555,-1.270456553,8.649152756,-0.076734722,0.04715988,-0.518492281
3.517074825,1880,11.57999992,4.064258575,2.965766668,1880,0.307999998,0,-0.546000004,-0.215331614,-0.078954928,8.452961922,-0.043962602,0.041298203,-0.53208071
3.517074825,1880,11.58699989,4.065105915,2.965950012,1880,0.314999998,0,-0.592000008,0.334960282,0.291893959,9.029572487,-0.00053288,-0.01225624,-0.524353921
3.517074825,1880,11.58699989,4.065105915,2.965950012,1880,0.31099999,0,-0.535000026,-0.322997421,1.330270886,8.574983597,0.034370761,0.05142292,-0.530748487
3.517074825,1880,11.57400036,4.063759804,2.965837717,1880,0.312999994,0,-0.550999999,0.394774616,-0.894822478,9.347784996,-0.013322,-0.01225624,-0.561389089
3.517074825,1880,11.57400036,4.063759804,2.965837717,1880,0.317000002,0,-0.588,0.351708293,-0.968992293,11.34079838,-0.02850908,0.011456921,-0.550198615
3.517074825,1880,11.58399963,4.064053059,2.965182066,1880,0.310000002,0,-0.531000018,0.476122141,-0.784764111,9.742559433,-0.024778921,-0.00639456,-0.535277963
3.517074825,1880,11.58399963,4.064053059,2.965182066,1880,0.317000002,0,-0.598999977,0.181835592,-0.523973584,9.613360405,-0.038367361,0.00293084,-0.570181608
3.517074825,1880,11.59000015,4.064548492,2.965108395,1880,0.319000006,0,-0.60799998,0.2344722,0.387596905,10.24978447,-0.00053288,0.03783448,-0.582437873
3.517074825,1880,11.59000015,4.064548492,2.965108395,1880,0.307000011,0,-0.647000015,0.409130067,0.552684486,10.63498878,-0.05142292,0.043429721,-0.605085254
3.517074825,1880,11.5720005,4.066272736,2.965325356,1880,0.31400001,0,-0.640999973,0.15551728,-1.437936664,9.173127174,0.04156464,0.00825964,-0.587233782
3.517074825,1880,11.5720005,4.066272736,2.965325356,1880,0.321999997,0,-0.620999992,0.837400734,-1.545602441,9.481768608,-0.02104876,-0.050090723,-0.571513832
3.517074825,1880,11.57400036,4.063759804,2.965837717,1880,0.321999997,0,-0.497999996,0.210546464,-1.098191261,8.991291046,-0.033837881,-0.02318028,-0.561122656
3.517074825,1880,11.57400036,4.063759804,2.965837717,1880,0.32100001,0,-0.463,0.978562534,-0.071777202,8.488850594,-0.00186508,0.00612812,-0.557126045
3.517074825,1880,11.5710001,4.06592083,2.965068817,1880,0.32100001,0,-0.528999984,-0.595750809,0.562254786,8.405110359,-0.029041961,0.011456921,-0.54486984
3.517074825,1880,11.5710001,4.06592083,2.965068817,1880,0.31400001,0,-0.634000003,-0.016748015,0.667528033,10.65412998,-0.082596406,0.085527241,-0.579773486
3.517074825,1880,11.5909996,4.064898968,2.965363979,1880,0.317999989,0,-0.620999992,0.098095514,-2.521772385,7.440903664,-0.00053288,0.01545352,-0.561389089
3.517074825,1880,11.5909996,4.064898968,2.965363979,1880,0.317000002,0,-0.501999974,0.567039907,-0.839793324,9.87415123,-0.057284601,0.068475083,-0.600022912
3.517074825,1880,11.57800007,4.063556194,2.965254545,1880,0.323000014,0,-0.625,0.476122141,-0.545506775,10.49382782,0.0159864,-0.022913842,-0.584302962
3.517074825,1880,11.57800007,4.063556194,2.965254545,1880,0.324999988,0,-0.58099997,0.346923172,-1.358981729,9.637286186,-0.006661,0.022114521,-0.577641964
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.319000006,0,-0.540000021,0.260790497,-2.696430445,9.864580154,-0.025311802,0.025578242,-0.592029691
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.32100001,0,-0.578999996,0.947459102,-1.617379665,8.62044239,0.035436522,-0.030107722,-0.568316519
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.323000014,0,-0.625,0.440233529,-0.667528033,9.802373886,-0.03250568,-0.010124721,-0.578974128
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.323000014,0,-0.586000025,1.062302589,-1.737008333,9.97224617,-0.024246041,-0.014920641,-0.569115877
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.316000015,0,-0.626999974,0.22968705,0.078954928,9.539190292,0.00373016,0.0186508,-0.562721312
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.319999993,0,-0.552999973,0.354100883,-1.093406081,9.63010788,0.050090723,-0.095918402,-0.562721312
3.517074825,1880,11.58199978,4.064960003,2.966278791,1880,0.319999993,0,-0.556999981,0.105273232,-0.318212271,8.699397087,-0.027709762,-0.060215443,-0.552330136
3.517074825,1880,11.58199978,4.064960003,2.966278791,1880,0.31099999,0,-0.714999974,0.648387432,-0.909177959,8.479280472,-0.033305001,-0.027176881,-0.578174829
3.517074825,1880,11.57900047,4.063907623,2.965510845,1880,0.301999986,0,-0.800999999,-0.009570294,1.268063903,9.728203773,-0.044761922,-0.040498883,-0.564319968
3.517074825,1880,11.57900047,4.063907623,2.965510845,1880,0.300999999,0,-0.861999989,0.009570294,0.088525221,9.39324379,-0.039966002,-0.02850908,-0.573911786
3.517074825,1880,11.58100033,4.064609528,2.966022968,1880,0.296000004,0,-0.890999973,0.081347495,1.179538727,10.85032082,-0.035436522,0.01172336,-0.588832438
3.517074825,1880,11.58100033,4.064609528,2.966022968,1880,0.298999995,0,-0.805000007,0.198583603,-0.038281176,9.960283279,-0.01039116,0.0213152,-0.57524395
3.517074825,1880,11.58199978,4.064960003,2.966278791,1880,0.298000008,0,-0.870999992,-0.169872716,-0.086132646,9.730596542,0.04156464,-0.017318601,-0.56938231
3.517074825,1880,11.58199978,4.064960003,2.966278791,1880,0.296999991,0,-0.915000021,-0.289501399,1.397262931,9.307110786,-0.013854881,0.023979601,-0.569915175
3.517074825,1880,11.57900047,4.063907623,2.965510845,1880,0.300000012,0,-0.878000021,0.684276044,-0.849363565,8.476887703,-0.014920641,0.054620203,-0.565652132
3.517074825,1880,11.57900047,4.063907623,2.965510845,1880,0.300000012,0,-0.860000014,0.279931098,0.449803829,10.14929676,0.012522681,0.00186508,-0.581372082
3.517074825,1880,11.58899975,4.064198017,2.964852333,1880,0.296999991,0,-0.839999974,0.782371521,-1.409225821,10.48664951,0.022913842,0.059149683,-0.580572784
3.517074825,1880,11.58899975,4.064198017,2.964852333,1880,0.303000003,0,-0.82099998,-0.351708293,0.220116764,9.663604736,0,0.041298203,-0.605351686
3.517074825,1880,11.57800007,4.065164566,2.96686244,1880,0.307000011,0,-0.853999972,1.038376927,-1.85185194,9.838262558,-0.014920641,0.033305001,-0.585368693
3.517074825,1880,11.57800007,4.065164566,2.96686244,1880,0.296000004,0,-0.933000028,-0.684276044,1.265671372,9.417169571,-0.03090704,-0.008792521,-0.643452644
3.517074825,1880,11.57299995,4.063408852,2.965581417,1880,0.298999995,0,-0.799000025,1.308737755,0.057421762,9.881328583,0.021848081,-0.055685963,-0.590164602
3.517074825,1880,11.57299995,4.063408852,2.965581417,1880,0.317999989,0,-0.726000011,-0.062206913,1.158005595,9.948320389,-0.045827683,-0.035702962,-0.590697527
3.517074825,1880,11.5710001,4.06592083,2.965068817,1880,0.324999988,0,-0.601000011,-0.564647317,1.311130285,9.843047142,-0.022114521,0.051955801,-0.604019523
3.517074825,1880,11.5710001,4.06592083,2.965068817,1880,0.324000001,0,-0.555000007,0.12202125,1.282419443,9.096564293,-0.00319728,0.024778921,-0.564053476
3.517074825,1880,11.57800007,4.065164566,2.96686244,1880,0.331,0,-0.588,-0.827830434,0.22729449,8.0007658,-0.052755121,0.031972799,-0.553129435
3.517074825,1880,11.57800007,4.065164566,2.96686244,1880,0.326000005,0,-0.54400003,-0.189013302,-1.717867732,8.307015419,-0.031439923,0.051156484,-0.57524395
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.324000001,0,-0.568000019,0.483299851,0.523973584,7.957699299,0.051955801,-0.0119898,-0.594161212
3.517074825,1880,11.57499981,4.064111233,2.966093779,1880,0.326999992,0,-0.561999977,1.0694803,-2.799310923,9.402813911,0.078066923,-0.064212039,-0.598157823
3.517074825,1880,11.57299995,4.063408852,2.965581417,1880,0.317999989,0,-0.556999981,0.351708293,-0.184228167,9.64207077,0.086859442,-0.027176881,-0.554994524
3.517074825,1880,11.57299995,4.063408852,2.965581417,1880,0.312999994,0,-0.748000026,0.964207113,-1.772897005,7.84285593,-0.0612812,-0.0026644,-0.591496825
3.517074825,1880,11.57600021,4.064462185,2.966350079,1880,0.305999994,0,-0.906000018,0.672313154,-1.763326645,9.39324379,-0.046094123,-0.01625284,-0.59389478
3.517074825,1880,11.57600021,4.064462185,2.966350079,1880,0.307999998,0,-0.963,0.16030243,1.265671372,9.256866455,-0.087125883,-0.069007963,-0.604019523
3.517074825,1880,11.58100033,4.064609528,2.966022968,1880,0.294999987,0,-0.866999984,0.256005377,-0.112450957,8.070150375,0.012789121,0.01545352,-0.590697527
3.517074825,1880,11.58100033,4.064609528,2.966022968,1880,0.294,0,-0.878000021,0.442626089,0.756053209,9.106134415,-0.025045361,0.015719961,-0.580839217
3.517074825,1880,11.58199978,4.064960003,2.966278791,1880,0.301999986,0,-0.899999976,0.098095514,0.107665807,9.359747887,0.014654201,-0.009058961,-0.579506993
3.517074825,1880,11.58199978,4.064960003,2.966278791,1880,0.30399999,0,-0.879999995,0.437840939,0.61728394,9.498517036,0.00213152,-0.02344672,-0.568316519
3.517074825,1880,11.57699966,4.064813137,2.96660614,1880,0.305000007,0,-0.799000025,-0.657957733,1.268063903,10.34788036,-0.00213152,0.009058961,-0.570714474
2.132628279,1880,11.57699966,4.064813137,2.96660614,1880,0.312000006,0,-0.638000011,-0.248827651,-0.681883454,10.05837917,-0.01651928,-0.00772676,-0.572046697
2.132628279,1880,11.57299995,4.063408852,2.965581417,1880,0.321999997,0,-0.60799998,-0.066992059,1.562350512,9.292755127,-0.024778921,-0.0026644,-0.59389478
2.132628279,1880,11.57299995,4.063408852,2.965581417,1880,0.326999992,0,-0.592000008,0.124413826,0.189013302,9.484161377,0.012789121,0.020249441,-0.584036529
2.132628279,1880,11.5710001,2.46365881,1.796719193,1880,0.279000014,0,-0.476000011,-0.830223024,0.748875499,9.429132462,-0.05168936,0.040232442,-0.56938231
2.132628279,1880,11.5710001,2.46365881,1.796719193,1880,0.225999996,0,-0.77700001,-0.019140588,-1.031199217,11.7140398,-0.029574841,-0.114036322,-0.415646404
2.132628279,1880,11.5539999,2.46324873,1.797288775,1880,0.214000002,0,-0.344000012,0.363671184,-0.516795874,11.14700031,-0.00159864,-0.019450121,-0.386604458
2.132628279,1880,11.5539999,2.46324873,1.797288775,1880,0.196999997,0,-0.370999992,0.141161829,0.076562352,10.88860226,-0.010124721,-0.00612812,-0.350102186
2.132628279,1880,11.56000042,2.462922335,1.796616793,1880,0.172999993,0,-0.625,0.547899306,0.141161829,9.634893417,-0.00319728,0.00079932,-0.340510339
2.132628279,1880,11.56000042,2.462922335,1.796616793,1880,0.186000004,0,-0.349000007,-0.071777202,-0.224901915,10.05837917,-0.024246041,0.020249441,-0.32985273
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.184,0,-0.280999988,0.500047863,0.282323658,9.555938721,0.034104321,-0.019983001,-0.323724598
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.185000002,0,-0.361999989,0.574217618,-0.15551728,9.414776802,0.01438776,0.0159864,-0.325323254
2.132628279,1880,11.56599998,2.464200497,1.797549129,1880,0.180999994,0,-0.335000008,0.452196389,-0.858933866,9.524834633,-0.014920641,-0.025045361,-0.345839143
2.132628279,1880,11.56599998,2.464200497,1.797549129,1880,0.175999999,0,-0.507000029,0.61728394,0.198583603,9.32625103,-0.024246041,-0.019450121,-0.323191732
2.132628279,1880,11.55900002,2.462709188,1.796461344,1880,0.163000003,0,-0.586000025,0.282323658,-0.098095514,9.417169571,-0.025311802,0.013854881,-0.330652058
2.132628279,1880,11.55900002,2.462709188,1.796461344,1880,0.180999994,0,-0.372999996,0.002392574,-0.60771364,9.893291473,-0.028775521,-0.006661,-0.323458165
2.132628279,1880,11.56700039,2.464413881,1.797704697,1880,0.182999998,0,-0.344000012,0.107665807,0.105273232,9.400421143,-0.031972799,0.008792521,-0.322125971
2.132628279,1880,11.56700039,2.464413881,1.797704697,1880,0.180000007,0,-0.321999997,0.090917796,-0.46176669,8.890803337,-0.050890043,-0.02078232,-0.327454776
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.175999999,0,-0.307000011,0.370848894,-0.445018679,9.139630318,0.04156464,-0.0053288,-0.307205319
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.178000003,0,-0.307000011,0.148339555,-0.421092927,9.541583061,0.010124721,-0.038900241,-0.304274499
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.165000007,0,-0.561999977,0.368456334,0.196191028,9.831084251,0.02158164,-0.02318028,-0.312800556
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.166999996,0,-0.476000011,0.133984119,-0.059814338,9.043928146,-0.00373016,-0.027709762,-0.300544322
2.132628279,1880,11.57499981,2.464510441,1.797340274,1880,0.179000005,0,-0.344000012,0.579002798,-0.645994842,9.079816818,-0.122029521,0.105243802,-0.322392404
2.132628279,1880,11.57499981,2.464510441,1.797340274,1880,0.179000005,0,-0.273999989,0.691453755,-0.543114185,10.09905243,-0.013854881,-0.01891724,-0.319728017
2.132628279,1880,11.56099987,2.463135242,1.796772003,1880,0.187000006,0,-0.351000011,0.356493443,-0.004785147,9.474591255,-0.00772676,-0.00053288,-0.313333452
2.132628279,1880,11.56099987,2.463135242,1.796772003,1880,0.180999994,0,-0.294,0.191405877,-0.346923172,9.977031708,-0.03090704,0.047426321,-0.330652058
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.173999995,0,-0.485000014,0.299071699,-0.61249882,9.125275612,-0.01545352,0.00373016,-0.317596495
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.163000003,0,-0.629999995,0.581395388,0.368456334,9.831084251,-0.00479592,0.00586168,-0.333316445
2.132628279,1880,11.55799961,2.464101315,1.797911048,1880,0.180999994,0,-0.342000008,0.004785147,-0.143554404,9.766485214,-0.02158164,0.00346372,-0.329319865
2.132628279,1880,11.55799961,2.464101315,1.797911048,1880,0.187000006,0,-0.333000004,0.648387432,-0.61010623,10.24021435,-0.006661,0.00959184,-0.328786969
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.182999998,0,-0.305000007,0.545506775,-0.236864775,9.223370552,0.00239796,0.00159864,-0.343707621
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.186000004,0,-0.384000003,0.61249882,-0.222509339,9.220978737,0.01545352,0.00825964,-0.320793778
2.132628279,1880,11.57800007,2.463541031,1.79619801,1880,0.172000006,0,-0.486999989,0.588573098,0.064599484,10.07034206,-0.0106576,0.012789121,-0.329319865
2.132628279,1880,11.57800007,2.463541031,1.79619801,1880,0.164000005,0,-0.623000026,0.174657866,-0.727342367,9.661211967,-0.026377561,0.025311802,-0.342375398
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.185000002,0,-0.328999996,0.533543885,0.483299851,9.457842827,-0.00772676,0.014920641,-0.311468363
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.182999998,0,-0.317999989,0.15551728,-0.445018679,10.00813484,-0.01625284,0.014920641,-0.328786969
2.132628279,1880,11.55599976,2.463674784,1.797599912,1880,0.186000004,0,-0.324000001,0.327782571,-0.246435076,10.19475555,-0.01225624,0.046094123,-0.319195122
2.132628279,1880,11.55599976,2.463674784,1.797599912,1880,0.180000007,0,-0.354999989,0.516795874,0.521580994,9.536797523,0.022647401,-0.027976202,-0.319461584
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.175999999,0,-0.433999985,0.107665807,0.095702939,9.620537758,0.00373016,-0.0213152,-0.344240487
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.157000005,0,-0.614000022,0.389989495,0.351708293,9.127668381,0.0093254,-0.006661,-0.315997839
2.132628279,1880,11.56200027,2.463348627,1.796927452,1880,0.173999995,0,-0.474000007,-0.256005377,-0.76323092,10.4124794,-0.018117921,0.020515881,-0.328254104
2.132628279,1880,11.56200027,2.463348627,1.796927452,1880,0.180000007,0,-0.312999994,0.756053209,-0.421092927,9.639678955,-0.02611112,-0.015187081,-0.331717819
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.181999996,0,-0.345999986,0.107665807,-0.801512122,10.19236279,-0.039966002,-0.01039116,-0.324523926
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.179000005,0,-0.316000015,0.062206913,0.071777202,9.295147896,-0.040765323,-0.01039116,-0.325056821
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.180000007,0,-0.317999989,0.112450957,-0.423485518,9.335822105,0.00026644,-0.01305556,-0.322658837
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.174999997,0,-0.414000005,-0.071777202,-0.598143399,9.680352211,0.020515881,-0.01092404,-0.309070408
2.132628279,1880,11.57299995,2.464084387,1.797029734,1880,0.159999996,0,-0.595000029,0.143554404,-0.15073213,9.319073677,0.00346372,-0.0159864,-0.323191732
2.132628279,1880,11.57299995,2.464084387,1.797029734,1880,0.178000003,0,-0.423000008,-0.071777202,-0.136376694,10.14451122,-0.010124721,-0.033837881,-0.323724598
2.132628279,1880,11.56200027,2.463348627,1.796927452,1880,0.181999996,0,-0.277999997,0.854148746,0.15073213,9.388458252,-0.009058961,0.00293084,-0.317862928
2.132628279,1880,11.56200027,2.463348627,1.796927452,1880,0.184,0,-0.319999993,0.210546464,-0.406737506,9.400421143,0.02371316,-0.017585041,-0.324523926
2.132628279,1880,11.57299995,2.464084387,1.797029734,1880,0.180999994,0,-0.326999992,0.495262712,0.327782571,9.029572487,-0.017318601,0.00772676,-0.325323254
2.132628279,1880,11.57299995,2.464084387,1.797029734,1880,0.186000004,0,-0.379000008,0.686668575,-0.366063744,9.058282852,-0.059682563,-0.017851481,-0.353033006
2.132628279,1880,11.56099987,2.463135242,1.796772003,1880,0.162,0,-0.638000011,0.739305198,-0.112450957,9.941143036,-0.024512481,-0.00985828,-0.33971101
2.132628279,1880,11.56099987,2.463135242,1.796772003,1880,0.172999993,0,-0.474000007,-0.169872716,0.15073213,9.476984024,0.02318028,0.066610001,-0.34264186
2.132628279,1880,11.57299995,2.464084387,1.797029734,1880,0.181999996,0,-0.324000001,0.08374007,-0.210546464,8.981720924,0.010124721,0.00719388,-0.323724598
2.132628279,1880,11.57299995,2.464084387,1.797029734,1880,0.179000005,0,-0.296000004,0.141161829,-0.449803829,9.814336777,-0.026377561,-0.019716561,-0.323724598
2.132628279,1880,11.56000042,2.462922335,1.796616793,1880,0.181999996,0,-0.331,0.014355441,-0.638817132,9.505694389,0.00985828,0.00479592,-0.321593076
2.132628279,1880,11.56000042,2.462922335,1.796616793,1880,0.177000001,0,-0.307000011,0.246435076,0.1172361,9.242511749,0.024778921,-0.00026644,-0.328786969
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.178000003,0,-0.419,0.370848894,-0.677098274,9.082208633,-0.00959184,-0.0106576,-0.335980862
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.158000007,0,-0.583999991,0.004785147,-0.523973584,8.874054909,-0.00452948,0.011456921,-0.337579489
2.132628279,1880,11.55900002,2.462709188,1.796461344,1880,0.171000004,0,-0.497999996,0.03349603,0.342138022,8.452961922,-0.022114521,-0.00053288,-0.333849341
2.132628279,1880,11.55900002,2.462709188,1.796461344,1880,0.179000005,0,-0.342000008,-0.050244045,0.342138022,8.878840446,-0.013588441,-0.00452948,-0.328254104
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.180999994,0,-0.326999992,0.191405877,0.071777202,8.919513702,-0.01838436,-0.02158164,-0.344240487
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.179000005,0,-0.312999994,-0.035888601,-0.081347495,9.067853928,0.00293084,0.0079932,-0.311468363
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.178000003,0,-0.317999989,0.189013302,-0.674705744,9.216193199,-0.0039966,0.022647401,-0.339444578
2.132628279,1880,11.56900024,2.463232994,1.796408653,1880,0.175999999,0,-0.349000007,0.114843525,0.138769269,9.426739693,-0.00319728,-0.0079932,-0.318662256
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.167999998,0,-0.497999996,0.236864775,0.184228167,9.386065483,-0.00959184,-0.00293084,-0.323458165
2.132628279,1880,11.56799984,2.463020086,1.796253204,1880,0.156000003,0,-0.583999991,0.504832983,-0.133984119,9.053498268,-0.021848081,-0.00639456,-0.328254104
2.132628279,1880,11.57400036,2.464297771,1.797185063,1880,0.171000004,0,-0.377000004,0.349315733,0.366063744,10.19236279,0.00159864,-0.031439923,-0.308004647
2.132628279,1880,11.57400036,2.464297771,1.797185063,1880,0.177000001,0,-0.305000007,0.382811755,-0.019140588,9.218585968,-0.015719961,0.00959184,-0.32106021
2.132628279,1880,11.56099987,2.463135242,1.796772003,1880,0.177000001,0,-0.31099999,0.361278594,-0.179443017,9.323859215,-0.024512481,-0.00959184,-0.321593076
2.132628279,1880,11.56099987,2.463135242,1.796772003,1880,0.184,0,-0.321999997,0.468944401,0.576610208,9.235333443,0.00772676,-0.01092404,-0.306938887
2.132628279,1880,11.5710001,2.46365881,1.796719193,1880,0.180999994,0,-0.270000011,0.167480141,0.200976178,9.744952202,0.017851481,-0.031972799,-0.314399213
2.132628279,1880,11.5710001,2.46365881,1.796719193,1880,0.170000002,0,-0.510999978,0.698631465,0.387596905,9.453058243,0.01305556,-0.039166681,-0.296014845
2.132628279,1880,11.56999969,2.463445663,1.796563864,1880,0.159999996,0,-0.537,0.131591544,-0.334960282,9.259259224,0.00026644,0.01625284,-0.299212128
2.132628279,1375,11.56999969,2.463445663,1.796563864,1880,0.181999996,0,-0.321999997,0.906785369,0.535936475,10.18518543,0.00959184,0.00719388,-0.304008037
2.777755508,1375,11.56499958,2.46398735,1.79739368,1880,0.179000005,0,-0.289000005,-0.222509339,0.251220226,9.031965256,-0.00293084,-0.013322,-0.30534026
2.777755508,1375,11.56499958,2.46398735,1.79739368,1880,0.181999996,0,-0.312999994,0.808689833,0.189013302,9.146808624,-0.045294803,0.0079932,-0.309070408
2.777755508,1375,11.56499958,1.959625006,2.301756144,1375,0.177000001,0,-0.150999993,0.516795874,-0.186620727,8.692219734,-0.0026644,0.00026644,-0.30134365
2.777755508,1375,11.56499958,2.550724745,2.998868465,1375,0.174999997,0,-0.495999992,0.744090378,-0.839793324,9.69470787,-0.012522681,-0.00186508,-0.308004647
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.211999997,0,-0.194999993,0.715379477,0.351708293,9.070245743,-0.025045361,0.00239796,-0.234467208
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.210999995,0,-0.199000001,0.748875499,-0.320604861,9.206623077,-0.00079932,0.02158164,-0.120697327
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.238000005,0,0.074000001,0.679490864,0.416307777,10.27610302,0.00719388,0.006661,0.03703516
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.238999993,0,0.216999993,1.258493662,-0.059814338,9.096564293,0.00959184,0.022114521,0.147607759
2.777755508,1375,11.57299995,2.550882101,2.999336004,1375,0.240999997,0,0.206,0.15073213,-0.253612787,9.486554146,-0.00239796,0.00479592,0.159331128
2.777755508,1375,11.57299995,2.550882101,2.999336004,1375,0.236000001,0,0.074000001,-0.002392574,-0.220116764,8.986506462,0.00186508,0.01438776,0.182777852
2.777755508,1375,11.57699966,2.551763773,3.00037241,1375,0.219999999,0,-0.086999997,0.672313154,-0.239257351,8.704182625,-0.00586168,-0.025311802,0.177449048
2.777755508,1375,11.57699966,2.551763773,3.00037241,1375,0.221000001,0,-0.064999998,0,0.172265291,8.572590828,0.01891724,-0.00346372,0.186241567
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.218999997,0,-0.127000004,0.03349603,-0.648387432,10.78093624,0.01039116,-0.02344672,0.17078805
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.219999999,0,-0.057,0.270360798,-0.191405877,10.25935555,-0.019716561,-0.047959201,0.161729082
2.777755508,1375,11.58100033,2.551037073,2.99980092,1375,0.241999999,0,0.162,-0.038281176,-0.105273232,9.189874649,-0.040498883,-0.012789121,0.19929713
2.777755508,1375,11.58100033,2.551037073,2.99980092,1375,0.246999994,0,0.225999996,0.514403284,-0.059814338,8.378792763,0.0186508,-0.038100921,0.191570371
2.777755508,1375,11.57499981,2.551322937,2.999854088,1375,0.247999996,0,0.209999993,0.77280122,-0.980955124,8.067757607,0.00852608,0.04156464,0.173452452
2.777755508,1375,11.57499981,2.551322937,2.999854088,1375,0.247999996,0,0.237000003,-0.019140588,-0.629246831,8.883625031,-0.01891724,-0.04636056,0.200629324
2.777755508,1375,11.5720005,2.550661802,2.999076843,1375,0.245000005,0,0.25,0.406737506,0.320604861,9.436309814,0.03090704,-0.0186508,0.198497802
2.777755508,1375,11.5720005,2.550661802,2.999076843,1375,0.247999996,0,0.223000005,0.715379477,-0.581395388,8.58216095,-0.010124721,0.00452948,0.184376493
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.248999998,0,0.254000008,0.30624941,0.294286549,10.08230495,0.00026644,0.025045361,0.194234774
2.777755508,1375,11.56700039,2.551166296,2.999387503,1375,0.248999998,0,0.263000011,0.241649926,0.557469606,9.04871273,0.015719961,0.04156464,0.194501206
2.777755508,1375,11.56999969,2.551827908,3.000165224,1375,0.246999994,0,0.216999993,0.133984119,0.14594698,8.242415428,0.01412132,-0.00346372,0.172919571
2.777755508,1375,11.56999969,2.551827908,3.000165224,1375,0.248999998,0,0.199000001,0.210546464,-0.643602252,10.10383797,-0.00213152,-0.00612812,0.179047689
2.777755508,1375,11.57800007,2.550376177,2.999023676,1375,0.246999994,0,0.194999993,0.186620727,0.246435076,9.113312721,-0.00559524,-0.00959184,0.185708687
2.777755508,1375,11.57800007,2.550376177,2.999023676,1375,0.241999999,0,0.150999993,0.277538538,-0.571825087,10.18039989,-0.00692744,0.017585041,0.173985332
2.777755508,1375,11.57499981,2.551322937,2.999854088,1375,0.223000005,0,-0.052000001,-0.14594698,0.208153889,9.252081871,0.011456921,0.012522681,0.172653124
2.777755508,1375,11.57499981,2.551322937,2.999854088,1375,0.224000007,0,-0.127000004,0.191405877,0.657957733,9.082208633,-0.029574841,-0.053288002,0.173985332
2.777755508,1375,11.55799961,2.550786495,2.998658895,1375,0.216999993,0,-0.071999997,-0.03349603,-0.217724189,10.31438446,-0.00319728,-0.00186508,0.204892367
2.777755508,1375,11.55799961,2.550786495,2.998658895,1375,0.218999997,0,-0.046,0.512010753,-0.241649926,9.455450058,-0.058350362,0.041298203,0.174518213
2.777755508,1375,11.56499958,2.550724745,2.998868465,1375,0.238999993,0,0.063000001,0.471336991,0.256005377,8.79988575,0.02824264,-0.089257404,0.179580569
